#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    5.769100E+04   1.0000E-099   1.0000E+000   7.0972E-009   1.8552E-024
    5.905249E+04   1.0000E-099   1.0000E+000   6.6772E-009   1.8027E-024
    6.040815E+04   1.0000E-099   1.0000E+000   6.3339E-009   1.7648E-024
    6.174068E+04   1.0000E-099   1.0000E+000   6.0398E-009   1.7249E-024
    6.303664E+04   1.0000E-099   1.0000E+000   5.7791E-009   1.6784E-024
    6.427931E+04   1.0000E-099   1.0000E+000   5.5412E-009   1.6249E-024
    6.544334E+04   1.0000E-099   1.0000E+000   5.3229E-009   1.5687E-024
    6.651548E+04   1.0000E-099   1.0000E+000   5.1281E-009   1.5118E-024
    6.747184E+04   1.0000E-099   1.0000E+000   4.9523E-009   1.4507E-024
    6.830045E+04   1.0000E-099   1.0000E+000   4.7897E-009   1.3926E-024
    6.900022E+04   1.0000E-099   1.0000E+000   4.6428E-009   1.3352E-024
    6.956157E+04   1.0000E-099   1.0000E+000   4.4178E-009   1.2440E-024
    6.978750E+04   1.0000E-099   1.0000E+000   4.2169E-009   1.1372E-024
    6.990074E+04   1.0000E-099   1.0000E+000   3.9458E-009   9.9632E-025
    6.995743E+04   1.0000E-099   1.0000E+000   3.4621E-009   7.7168E-025
    6.998579E+04   1.0000E-099   1.0000E+000   2.9023E-009   5.2942E-025
    6.999927E+04   1.0000E-099   1.0000E+000   2.3386E-009   3.2923E-025
    6.999998E+04   1.0000E-099   1.0000E+000   2.2607E-009   3.0361E-025
#TIME:     2.783
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    8.772128E+02   1.0000E-099   2.1173E-013   2.5235E-006   1.0000E+000
    8.833294E+02   1.0000E-099   2.1173E-013   2.5235E-006   1.0000E+000
    9.019362E+02   1.0000E-099   2.1134E-013   2.5209E-006   1.0000E+000
    9.403338E+02   1.0000E-099   2.0884E-013   2.5041E-006   1.0000E+000
    1.000670E+03   1.0000E-099   2.0023E-013   2.4455E-006   1.0000E+000
    1.060062E+03   1.0000E-099   1.8508E-013   2.3401E-006   1.0000E+000
    1.123094E+03   1.0000E-099   1.6133E-013   2.1679E-006   1.0000E+000
    1.189876E+03   1.0000E-099   1.2912E-013   1.9178E-006   1.0000E+000
    1.260628E+03   1.0000E-099   9.3491E-014   1.6102E-006   1.0000E+000
    1.335587E+03   1.0000E-099   6.2301E-014   1.2997E-006   1.0000E+000
    1.415003E+03   1.0000E-099   3.8705E-014   1.0210E-006   1.0000E+000
    1.499141E+03   1.0000E-099   2.3284E-014   7.9858E-007   1.0000E+000
    1.588283E+03   1.0000E-099   1.4211E-014   6.3708E-007   1.0000E+000
    1.682725E+03   1.0000E-099   8.7332E-015   5.1692E-007   1.0000E+000
    1.782782E+03   1.0000E-099   5.3062E-015   4.2268E-007   1.0000E+000
    1.888789E+03   1.0000E-099   3.2247E-015   3.4924E-007   1.0000E+000
    2.001100E+03   1.0000E-099   2.0332E-015   2.9544E-007   1.0000E+000
    2.120088E+03   1.0000E-099   1.3342E-015   2.5502E-007   1.0000E+000
    2.246152E+03   1.0000E-099   8.8571E-016   2.2075E-007   1.0000E+000
    2.379712E+03   1.0000E-099   5.9636E-016   1.9142E-007   1.0000E+000
    2.521214E+03   1.0000E-099   4.2271E-016   1.6902E-007   1.0000E+000
    2.671130E+03   1.0000E-099   3.2166E-016   1.5310E-007   1.0000E+000
    2.829959E+03   1.0000E-099   2.5830E-016   1.4066E-007   1.0000E+000
    2.998233E+03   1.0000E-099   2.1345E-016   1.2903E-007   1.0000E+000
    3.176513E+03   1.0000E-099   1.8186E-016   1.1807E-007   1.0000E+000
    3.365394E+03   1.0000E-099   1.6113E-016   1.0826E-007   1.0000E+000
    3.565506E+03   1.0000E-099   1.4285E-016   9.7779E-008   1.0000E+000
    3.777517E+03   1.0000E-099   1.2065E-016   8.5523E-008   1.0000E+000
    4.002134E+03   1.0000E-099   1.0534E-016   7.6333E-008   1.0000E+000
    4.240108E+03   1.0000E-099   1.0894E-016   7.4868E-008   1.0000E+000
    4.492231E+03   1.0000E-099   1.2007E-016   7.6557E-008   1.0000E+000
    4.759347E+03   1.0000E-099   1.2047E-016   7.5349E-008   1.0000E+000
    5.042346E+03   1.0000E-099   1.0833E-016   7.0663E-008   1.0000E+000
    5.342172E+03   1.0000E-099   9.6126E-017   6.6032E-008   1.0000E+000
    5.659826E+03   1.0000E-099   8.8229E-017   6.2719E-008   1.0000E+000
    5.996369E+03   1.0000E-099   8.2859E-017   6.0035E-008   1.0000E+000
    6.352923E+03   1.0000E-099   8.0809E-017   5.8251E-008   1.0000E+000
    6.730678E+03   1.0000E-099   8.2809E-017   5.7578E-008   1.0000E+000
    7.130895E+03   1.0000E-099   8.6588E-017   5.7097E-008   1.0000E+000
    7.554910E+03   1.0000E-099   9.2894E-017   5.7048E-008   1.0000E+000
    8.004137E+03   1.0000E-099   1.0899E-016   5.9460E-008   1.0000E+000
    8.480077E+03   1.0000E-099   1.4380E-016   6.5698E-008   1.0000E+000
    8.984316E+03   1.0000E-099   2.1082E-016   7.6824E-008   1.0000E+000
    9.518538E+03   1.0000E-099   3.6217E-016   9.8759E-008   1.0000E+000
    1.008453E+04   1.0000E-099   8.6164E-016   1.5488E-007   1.0000E+000
    1.068417E+04   1.0000E-099   3.4196E-015   3.4011E-007   1.0000E+000
    1.131962E+04   1.0000E-099   2.2864E-014   1.0984E-006   1.0000E+000
    1.197796E+04   1.0000E-099   2.2501E-013   4.7177E-006   1.0000E+000
    1.257764E+04   1.0000E-099   3.6081E-012   2.7660E-005   9.9997E-001
    1.307524E+04   1.0000E-099   6.7027E-011   1.7804E-004   9.9982E-001
    1.355906E+04   1.0000E-099   1.3472E-009   1.1771E-003   9.9882E-001
    1.409310E+04   1.0000E-099   3.8662E-008   9.6656E-003   9.9033E-001
    1.469158E+04   1.0000E-099   1.5836E-006   9.6395E-002   9.0360E-001
    1.532190E+04   1.0000E-099   6.6605E-005   6.4728E-001   3.5266E-001
    1.585639E+04   1.0000E-099   1.0004E-003   9.7937E-001   1.9633E-002
    1.624132E+04   1.0000E-099   1.0188E-002   9.8915E-001   6.6240E-004
    1.653998E+04   1.0000E-099   6.5952E-002   9.3402E-001   3.2198E-005
    1.681051E+04   1.0000E-099   2.0747E-001   7.9253E-001   3.1586E-006
    1.709104E+04   1.0000E-099   4.7082E-001   5.2918E-001   2.9833E-007
    1.740140E+04   1.0000E-099   7.6297E-001   2.3703E-001   1.7636E-008
    1.773558E+04   1.0000E-099   9.2514E-001   7.4864E-002   6.7919E-010
    1.807938E+04   1.0000E-099   9.7999E-001   2.0008E-002   2.1133E-011
    1.842634E+04   1.0000E-099   9.9474E-001   5.2563E-003   6.5422E-013
    1.878179E+04   1.0000E-099   9.9849E-001   1.5110E-003   2.4488E-014
    1.916249E+04   1.0000E-099   9.9952E-001   4.8347E-004   1.1439E-015
    1.959662E+04   1.0000E-099   9.9984E-001   1.5802E-004   5.5471E-017
    2.010846E+04   1.0000E-099   9.9995E-001   4.7498E-005   2.1888E-018
    2.071572E+04   1.0000E-099   9.9999E-001   1.1972E-005   5.6867E-020
    2.141028E+04   1.0000E-099   1.0000E+000   2.4279E-006   9.3564E-022
    2.213267E+04   1.0000E-099   1.0000E+000   4.6772E-007   1.4487E-023
    2.285853E+04   1.0000E-099   1.0000E+000   9.5692E-008   2.6487E-025
    2.359377E+04   1.0000E-099   1.0000E+000   2.0306E-008   5.0968E-027
    2.433218E+04   1.0000E-099   1.0000E+000   4.4816E-009   1.0378E-028
    2.506813E+04   1.0000E-099   1.0000E+000   1.0319E-009   2.3669E-030
    2.579518E+04   1.0000E-099   1.0000E+000   2.4709E-010   5.9102E-032
    2.653612E+04   1.0000E-099   1.0000E+000   5.9420E-011   1.4660E-033
    2.733745E+04   1.0000E-099   1.0000E+000   1.3579E-011   3.3262E-035
    2.830358E+04   1.0000E-099   1.0000E+000   2.5669E-012   5.4851E-037
    2.962639E+04   1.0000E-099   1.0000E+000   5.4185E-013   6.7023E-038
    3.140883E+04   1.0000E-099   1.0000E+000   2.0524E-013   2.1604E-035
    3.327645E+04   1.0000E-099   1.0000E+000   1.0249E-013   5.6045E-034
    3.525673E+04   1.0000E-099   1.0000E+000   5.9609E-014   8.4252E-033
    3.733469E+04   1.0000E-099   1.0000E+000   4.2200E-014   1.6456E-031
    3.919478E+04   1.0000E-099   1.0000E+000   5.1239E-014   1.5021E-030
    4.081013E+04   1.0000E-099   1.0000E+000   1.0998E-013   1.0482E-029
    4.224475E+04   1.0000E-099   1.0000E+000   6.3607E-013   1.2197E-028
    4.355866E+04   1.0000E-099   1.0000E+000   6.8521E-012   1.6750E-027
    4.482503E+04   1.0000E-099   1.0000E+000   6.3286E-011   1.6206E-026
    4.608069E+04   1.0000E-099   1.0000E+000   3.4367E-010   8.7962E-026
    4.733353E+04   1.0000E-099   1.0000E+000   1.1880E-009   3.0484E-025
    4.859157E+04   1.0000E-099   1.0000E+000   2.8891E-009   7.2906E-025
    4.985492E+04   1.0000E-099   1.0000E+000   5.0788E-009   1.2873E-024
    5.113263E+04   1.0000E-099   1.0000E+000   7.0603E-009   1.7797E-024
    5.242509E+04   1.0000E-099   1.0000E+000   8.1303E-009   2.0379E-024
    5.373578E+04   1.0000E-099   1.0000E+000   8.3520E-009   2.0875E-024
    5.506464E+04   1.0000E-099   1.0000E+000   8.0431E-009   2.0196E-024
    5.640821E+04   1.0000E-099   1.0000E+000   7.5446E-009   1.9235E-024
    5.776415E+04   1.0000E-099   1.0000E+000   7.0532E-009   1.8457E-024
    5.911958E+04   1.0000E-099   1.0000E+000   6.6456E-009   1.7964E-024
    6.046877E+04   1.0000E-099   1.0000E+000   6.3108E-009   1.7601E-024
    6.179403E+04   1.0000E-099   1.0000E+000   6.0224E-009   1.7211E-024
    6.308262E+04   1.0000E-099   1.0000E+000   5.7657E-009   1.6751E-024
    6.431750E+04   1.0000E-099   1.0000E+000   5.5308E-009   1.6220E-024
    6.547368E+04   1.0000E-099   1.0000E+000   5.3150E-009   1.5663E-024
    6.653868E+04   1.0000E-099   1.0000E+000   5.1222E-009   1.5098E-024
    6.748809E+04   1.0000E-099   1.0000E+000   4.9478E-009   1.4491E-024
    6.831097E+04   1.0000E-099   1.0000E+000   4.7865E-009   1.3914E-024
    6.900592E+04   1.0000E-099   1.0000E+000   4.6401E-009   1.3342E-024
    6.956392E+04   1.0000E-099   1.0000E+000   4.4152E-009   1.2428E-024
    6.978865E+04   1.0000E-099   1.0000E+000   4.2140E-009   1.1358E-024
    6.990128E+04   1.0000E-099   1.0000E+000   3.9422E-009   9.9477E-025
    6.995766E+04   1.0000E-099   1.0000E+000   3.4578E-009   7.6990E-025
    6.998587E+04   1.0000E-099   1.0000E+000   2.8990E-009   5.2822E-025
    6.999928E+04   1.0000E-099   1.0000E+000   2.3378E-009   3.2904E-025
    6.999998E+04   1.0000E-099   1.0000E+000   2.2604E-009   3.0356E-025
#TIME:     3.061
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    8.772128E+02   1.0000E-099   2.4259E-013   2.8424E-006   1.0000E+000
    8.826213E+02   1.0000E-099   2.4259E-013   2.8424E-006   1.0000E+000
    8.990474E+02   1.0000E-099   2.4215E-013   2.8393E-006   1.0000E+000
    9.328226E+02   1.0000E-099   2.3925E-013   2.8194E-006   1.0000E+000
    9.896739E+02   1.0000E-099   2.2871E-013   2.7464E-006   1.0000E+000
    1.048487E+03   1.0000E-099   2.1000E-013   2.6134E-006   1.0000E+000
    1.110832E+03   1.0000E-099   1.8209E-013   2.4065E-006   1.0000E+000
    1.176884E+03   1.0000E-099   1.4580E-013   2.1186E-006   1.0000E+000
    1.246863E+03   1.0000E-099   1.0588E-013   1.7679E-006   1.0000E+000
    1.321004E+03   1.0000E-099   7.0234E-014   1.4079E-006   1.0000E+000
    1.399553E+03   1.0000E-099   4.2675E-014   1.0786E-006   1.0000E+000
    1.482773E+03   1.0000E-099   2.4531E-014   8.1269E-007   1.0000E+000
    1.570941E+03   1.0000E-099   1.4324E-014   6.2517E-007   1.0000E+000
    1.664351E+03   1.0000E-099   8.6315E-015   4.9496E-007   1.0000E+000
    1.763316E+03   1.0000E-099   5.2880E-015   4.0070E-007   1.0000E+000
    1.868166E+03   1.0000E-099   3.2061E-015   3.2695E-007   1.0000E+000
    1.979250E+03   1.0000E-099   1.9614E-015   2.7025E-007   1.0000E+000
    2.096940E+03   1.0000E-099   1.2442E-015   2.2803E-007   1.0000E+000
    2.221628E+03   1.0000E-099   8.1787E-016   1.9543E-007   1.0000E+000
    2.353729E+03   1.0000E-099   5.5524E-016   1.6941E-007   1.0000E+000
    2.493686E+03   1.0000E-099   3.9676E-016   1.4975E-007   1.0000E+000
    2.641964E+03   1.0000E-099   3.0306E-016   1.3574E-007   1.0000E+000
    2.799060E+03   1.0000E-099   2.4408E-016   1.2495E-007   1.0000E+000
    2.965497E+03   1.0000E-099   2.0209E-016   1.1494E-007   1.0000E+000
    3.141830E+03   1.0000E-099   1.7159E-016   1.0532E-007   1.0000E+000
    3.328648E+03   1.0000E-099   1.5125E-016   9.6686E-008   1.0000E+000
    3.526575E+03   1.0000E-099   1.3383E-016   8.7631E-008   1.0000E+000
    3.736271E+03   1.0000E-099   1.1251E-016   7.6789E-008   1.0000E+000
    3.958436E+03   1.0000E-099   9.5888E-017   6.7915E-008   1.0000E+000
    4.193811E+03   1.0000E-099   9.6285E-017   6.5746E-008   1.0000E+000
    4.443182E+03   1.0000E-099   1.0684E-016   6.7474E-008   1.0000E+000
    4.707381E+03   1.0000E-099   1.1083E-016   6.7463E-008   1.0000E+000
    4.987290E+03   1.0000E-099   1.0241E-016   6.4045E-008   1.0000E+000
    5.283842E+03   1.0000E-099   9.1608E-017   6.0029E-008   1.0000E+000
    5.598029E+03   1.0000E-099   8.4256E-017   5.7077E-008   1.0000E+000
    5.930896E+03   1.0000E-099   7.9439E-017   5.4813E-008   1.0000E+000
    6.283557E+03   1.0000E-099   7.7793E-017   5.3430E-008   1.0000E+000
    6.657188E+03   1.0000E-099   8.0501E-017   5.3279E-008   1.0000E+000
    7.053036E+03   1.0000E-099   8.5753E-017   5.3620E-008   1.0000E+000
    7.472421E+03   1.0000E-099   9.3452E-017   5.4369E-008   1.0000E+000
    7.916743E+03   1.0000E-099   1.1012E-016   5.7272E-008   1.0000E+000
    8.387486E+03   1.0000E-099   1.4490E-016   6.3903E-008   1.0000E+000
    8.886220E+03   1.0000E-099   2.1149E-016   7.5698E-008   1.0000E+000
    9.414609E+03   1.0000E-099   3.6940E-016   9.9987E-008   1.0000E+000
    9.974417E+03   1.0000E-099   9.0372E-016   1.6247E-007   1.0000E+000
    1.056751E+04   1.0000E-099   3.5732E-015   3.6398E-007   1.0000E+000
    1.119595E+04   1.0000E-099   2.2741E-014   1.1534E-006   1.0000E+000
    1.185781E+04   1.0000E-099   2.1625E-013   4.8684E-006   1.0000E+000
    1.244210E+04   1.0000E-099   3.1962E-012   2.7154E-005   9.9997E-001
    1.294399E+04   1.0000E-099   5.8187E-011   1.7257E-004   9.9983E-001
    1.342930E+04   1.0000E-099   1.1328E-009   1.1149E-003   9.9889E-001
    1.396585E+04   1.0000E-099   3.2651E-008   9.1547E-003   9.9085E-001
    1.456379E+04   1.0000E-099   1.2003E-006   8.6467E-002   9.1353E-001
    1.523084E+04   1.0000E-099   5.4992E-005   6.2553E-001   3.7442E-001
    1.580225E+04   1.0000E-099   8.1056E-004   9.7633E-001   2.2860E-002
    1.622410E+04   1.0000E-099   8.5022E-003   9.9074E-001   7.5628E-004
    1.654489E+04   1.0000E-099   5.3139E-002   9.4682E-001   3.9791E-005
    1.683845E+04   1.0000E-099   1.6201E-001   8.3799E-001   4.4893E-006
    1.714948E+04   1.0000E-099   3.8130E-001   6.1870E-001   5.1330E-007
    1.750349E+04   1.0000E-099   6.8057E-001   3.1943E-001   3.7049E-008
    1.788684E+04   1.0000E-099   8.8828E-001   1.1172E-001   1.6373E-009
    1.827687E+04   1.0000E-099   9.6866E-001   3.1340E-002   5.5087E-011
    1.866024E+04   1.0000E-099   9.9150E-001   8.4960E-003   1.8408E-012
    1.903958E+04   1.0000E-099   9.9748E-001   2.5203E-003   7.6085E-014
    1.942932E+04   1.0000E-099   9.9916E-001   8.4307E-004   4.1117E-015
    1.985346E+04   1.0000E-099   9.9970E-001   2.9661E-004   2.4904E-016
    2.033293E+04   1.0000E-099   9.9990E-001   1.0021E-004   1.3641E-017
    2.089121E+04   1.0000E-099   9.9997E-001   2.9670E-005   5.4476E-019
    2.152483E+04   1.0000E-099   9.9999E-001   7.4494E-006   1.5172E-020
    2.220816E+04   1.0000E-099   1.0000E+000   1.6771E-006   3.3763E-022
    2.291481E+04   1.0000E-099   1.0000E+000   3.6289E-007   7.0883E-024
    2.363456E+04   1.0000E-099   1.0000E+000   7.7151E-008   1.4223E-025
    2.435959E+04   1.0000E-099   1.0000E+000   1.6606E-008   2.7751E-027
    2.508268E+04   1.0000E-099   1.0000E+000   3.7519E-009   6.0351E-029
    2.580070E+04   1.0000E-099   1.0000E+000   8.9692E-010   1.5170E-030
    2.653292E+04   1.0000E-099   1.0000E+000   2.2081E-010   4.0402E-032
    2.733039E+04   1.0000E-099   1.0000E+000   5.1508E-011   9.4026E-034
    2.827831E+04   1.0000E-099   1.0000E+000   9.8481E-012   1.3908E-035
    2.957369E+04   1.0000E-099   1.0000E+000   1.5784E-012   2.1462E-037
    3.131950E+04   1.0000E-099   1.0000E+000   3.9882E-013   1.1028E-035
    3.318346E+04   1.0000E-099   1.0000E+000   1.7608E-013   3.4533E-034
    3.515660E+04   1.0000E-099   1.0000E+000   9.8837E-014   5.4155E-033
    3.725647E+04   1.0000E-099   1.0000E+000   6.0780E-014   1.1418E-031
    3.911753E+04   1.0000E-099   1.0000E+000   5.8903E-014   1.0855E-030
    4.074840E+04   1.0000E-099   1.0000E+000   1.0379E-013   7.8211E-030
    4.219221E+04   1.0000E-099   1.0000E+000   5.2702E-013   9.4084E-029
    4.351036E+04   1.0000E-099   1.0000E+000   5.6841E-012   1.3540E-027
    4.478273E+04   1.0000E-099   1.0000E+000   5.5007E-011   1.3896E-026
    4.604030E+04   1.0000E-099   1.0000E+000   3.1074E-010   7.8810E-026
    4.729714E+04   1.0000E-099   1.0000E+000   1.1087E-009   2.8270E-025
    4.855708E+04   1.0000E-099   1.0000E+000   2.7567E-009   6.9254E-025
    4.982257E+04   1.0000E-099   1.0000E+000   4.9342E-009   1.2465E-024
    5.110243E+04   1.0000E-099   1.0000E+000   6.9211E-009   1.7410E-024
    5.239626E+04   1.0000E-099   1.0000E+000   8.0398E-009   2.0120E-024
    5.370893E+04   1.0000E-099   1.0000E+000   8.2985E-009   2.0717E-024
    5.503898E+04   1.0000E-099   1.0000E+000   8.0142E-009   2.0103E-024
    5.638449E+04   1.0000E-099   1.0000E+000   7.5290E-009   1.9177E-024
    5.774166E+04   1.0000E-099   1.0000E+000   7.0445E-009   1.8417E-024
    5.909908E+04   1.0000E-099   1.0000E+000   6.6404E-009   1.7936E-024
    6.045074E+04   1.0000E-099   1.0000E+000   6.3076E-009   1.7582E-024
    6.177809E+04   1.0000E-099   1.0000E+000   6.0207E-009   1.7199E-024
    6.306912E+04   1.0000E-099   1.0000E+000   5.7648E-009   1.6744E-024
    6.430594E+04   1.0000E-099   1.0000E+000   5.5304E-009   1.6217E-024
    6.546399E+04   1.0000E-099   1.0000E+000   5.3149E-009   1.5662E-024
    6.653211E+04   1.0000E-099   1.0000E+000   5.1219E-009   1.5097E-024
    6.748290E+04   1.0000E-099   1.0000E+000   4.9477E-009   1.4491E-024
    6.830789E+04   1.0000E-099   1.0000E+000   4.7862E-009   1.3913E-024
    6.900407E+04   1.0000E-099   1.0000E+000   4.6399E-009   1.3341E-024
    6.956302E+04   1.0000E-099   1.0000E+000   4.4153E-009   1.2430E-024
    6.978821E+04   1.0000E-099   1.0000E+000   4.2143E-009   1.1360E-024
    6.990107E+04   1.0000E-099   1.0000E+000   3.9428E-009   9.9514E-025
    6.995758E+04   1.0000E-099   1.0000E+000   3.4588E-009   7.7040E-025
    6.998585E+04   1.0000E-099   1.0000E+000   2.8997E-009   5.2853E-025
    6.999928E+04   1.0000E-099   1.0000E+000   2.3375E-009   3.2898E-025
    6.999998E+04   1.0000E-099   1.0000E+000   2.2601E-009   3.0351E-025
#TIME:     3.367
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    8.772128E+02   1.0000E-099   2.7828E-013   3.2411E-006   1.0000E+000
    8.819255E+02   1.0000E-099   2.7828E-013   3.2411E-006   1.0000E+000
    8.962159E+02   1.0000E-099   2.7777E-013   3.2376E-006   1.0000E+000
    9.254950E+02   1.0000E-099   2.7447E-013   3.2146E-006   1.0000E+000
    9.789786E+02   1.0000E-099   2.6142E-013   3.1225E-006   1.0000E+000
    1.037229E+03   1.0000E-099   2.3771E-013   2.9507E-006   1.0000E+000
    1.098904E+03   1.0000E-099   2.0415E-013   2.6957E-006   1.0000E+000
    1.164247E+03   1.0000E-099   1.6295E-013   2.3597E-006   1.0000E+000
    1.233475E+03   1.0000E-099   1.1914E-013   1.9640E-006   1.0000E+000
    1.306819E+03   1.0000E-099   7.9871E-014   1.5580E-006   1.0000E+000
    1.384525E+03   1.0000E-099   4.8483E-014   1.1771E-006   1.0000E+000
    1.466851E+03   1.0000E-099   2.6934E-014   8.5861E-007   1.0000E+000
    1.554072E+03   1.0000E-099   1.4948E-014   6.3444E-007   1.0000E+000
    1.646480E+03   1.0000E-099   8.6340E-015   4.8471E-007   1.0000E+000
    1.744382E+03   1.0000E-099   5.2366E-015   3.8452E-007   1.0000E+000
    1.848106E+03   1.0000E-099   3.2265E-015   3.1170E-007   1.0000E+000
    1.957998E+03   1.0000E-099   1.9740E-015   2.5471E-007   1.0000E+000
    2.074424E+03   1.0000E-099   1.2206E-015   2.1049E-007   1.0000E+000
    2.197772E+03   1.0000E-099   7.7878E-016   1.7670E-007   1.0000E+000
    2.328456E+03   1.0000E-099   5.2100E-016   1.5130E-007   1.0000E+000
    2.466909E+03   1.0000E-099   3.7148E-016   1.3304E-007   1.0000E+000
    2.613596E+03   1.0000E-099   2.8445E-016   1.2043E-007   1.0000E+000
    2.769005E+03   1.0000E-099   2.3014E-016   1.1104E-007   1.0000E+000
    2.933654E+03   1.0000E-099   1.9129E-016   1.0247E-007   1.0000E+000
    3.108094E+03   1.0000E-099   1.6219E-016   9.4083E-008   1.0000E+000
    3.292906E+03   1.0000E-099   1.4214E-016   8.6456E-008   1.0000E+000
    3.488708E+03   1.0000E-099   1.2558E-016   7.8677E-008   1.0000E+000
    3.696152E+03   1.0000E-099   1.0578E-016   6.9355E-008   1.0000E+000
    3.915932E+03   1.0000E-099   8.9056E-017   6.1216E-008   1.0000E+000
    4.148780E+03   1.0000E-099   8.7438E-017   5.8768E-008   1.0000E+000
    4.395473E+03   1.0000E-099   9.7598E-017   6.0590E-008   1.0000E+000
